14823	12546
14823	7388
14823	3535
14823	11204
14823	5768
14823	14210
14823	15390
14823	941
14823	2806
14823	14328
14823	6497
14823	13932
14823	4921
14823	13770
14823	8774
14823	48
14823	9052
14823	2482
14823	8323
14823	14779
14823	11817
14823	6046
14823	10764
14823	2031
14823	14661
14823	16281
14823	7883
14823	15101
14823	1753
14823	284
14823	1258
14823	1096
14823	10151
14823	6703
14823	7432
14823	897
14823	9214
14823	10269
14823	10313
14823	2644
14823	446
14823	6992
14823	8161
14823	9665
14823	1591
14823	11042
14823	12997
14823	12708
14823	15714
14823	11493
14823	1915
14823	14166
14823	5650
14823	13437
14823	4877
14823	5812
14823	6659
14823	6541
14823	9827
14823	12384
14823	15057
14823	3373
14823	13888
14823	15219
14823	6208
14823	16443
14823	8936
14823	13275
14823	10926
14823	7270
14823	3986
14823	16399
14823	2149
14823	11655
15552	15552
15552	5155
15552	608
15552	12546
15552	7388
15552	3535
15552	11204
15552	5768
15552	14210
15552	15390
15552	941
15552	2806
15552	14328
15552	6497
15552	13932
15552	4921
15552	13770
15552	8774
15552	48
15552	9052
15552	2482
15552	8323
15552	14779
15552	11817
15552	6046
15552	10764
15552	2031
15552	14661
15552	16281
15552	7883
15552	15101
15552	1753
15552	284
15552	1258
15552	1096
15552	10151
15552	6703
15552	7432
15552	897
15552	9214
15552	10269
15552	10313
15552	2644
15552	446
15552	6992
15552	8161
15552	9665
15552	1591
15552	11042
15552	12997
15552	12708
15552	15714
15552	11493
15552	1915
15552	14166
15552	5650
15552	13437
15552	4877
15552	5812
15552	6659
15552	6541
15552	9827
15552	12384
15552	15057
15552	3373
15552	13888
15552	15219
15552	6208
15552	16443
15552	8936
15552	13275
15552	10926
15552	7270
15552	3986
15552	16399
15552	2149
15552	11655
5155	5155
5155	608
5155	12546
5155	7388
5155	3535
5155	11204
5155	5768
5155	14210
5155	15390
5155	941
5155	2806
5155	14328
5155	6497
5155	13932
5155	4921
5155	13770
5155	8774
5155	48
5155	9052
5155	2482
5155	8323
5155	14779
5155	11817
5155	6046
5155	10764
5155	2031
5155	14661
5155	16281
5155	7883
5155	15101
5155	1753
5155	284
5155	1258
5155	1096
5155	10151
5155	6703
5155	7432
5155	897
5155	9214
5155	10269
5155	10313
5155	2644
5155	446
5155	6992
5155	8161
5155	9665
5155	1591
5155	11042
5155	12997
5155	12708
5155	15714
5155	11493
5155	1915
5155	14166
5155	5650
5155	13437
5155	4877
5155	5812
5155	6659
5155	6541
5155	9827
5155	12384
5155	15057
5155	3373
5155	13888
5155	15219
5155	6208
5155	16443
5155	8936
5155	13275
5155	10926
5155	7270
5155	3986
5155	16399
5155	2149
5155	11655
608	608
608	12546
608	7388
608	3535
608	11204
608	5768
608	14210
608	15390
608	941
608	2806
608	14328
608	6497
608	13932
608	4921
608	13770
608	8774
608	48
608	9052
608	2482
608	8323
608	14779
608	11817
608	6046
608	10764
608	2031
608	14661
608	16281
608	7883
608	15101
608	1753
608	284
608	1258
608	1096
608	10151
608	6703
608	7432
608	897
608	9214
608	10269
608	10313
608	2644
608	446
608	6992
608	8161
608	9665
608	1591
608	11042
608	12997
608	12708
608	15714
608	11493
608	1915
608	14166
608	5650
608	13437
608	4877
608	5812
608	6659
608	6541
608	9827
608	12384
608	15057
608	3373
608	13888
608	15219
608	6208
608	16443
608	8936
608	13275
608	10926
608	7270
608	3986
608	16399
608	2149
608	11655
12546	12546
12546	7388
12546	3535
12546	11204
12546	5768
12546	14210
12546	15390
12546	941
12546	2806
12546	14328
12546	6497
12546	13932
12546	4921
12546	13770
12546	8774
12546	48
12546	9052
12546	2482
12546	8323
12546	14779
12546	11817
12546	6046
12546	10764
12546	2031
12546	14661
12546	16281
12546	7883
12546	15101
12546	1753
12546	284
12546	1258
12546	1096
12546	10151
12546	6703
12546	7432
12546	897
12546	9214
12546	10269
12546	10313
12546	2644
12546	446
12546	6992
12546	8161
12546	9665
12546	1591
12546	11042
12546	12997
12546	12708
12546	15714
12546	11493
12546	1915
12546	14166
12546	5650
12546	13437
12546	4877
12546	5812
12546	6659
12546	6541
12546	9827
12546	12384
12546	15057
12546	3373
12546	13888
12546	15219
12546	6208
12546	16443
12546	8936
12546	13275
12546	10926
12546	7270
12546	3986
12546	16399
12546	2149
12546	11655
7388	7388
7388	3535
7388	11204
7388	5768
7388	14210
7388	15390
7388	941
7388	2806
7388	14328
7388	6497
7388	13932
7388	4921
7388	13770
7388	8774
7388	48
7388	9052
7388	2482
7388	8323
7388	14779
7388	11817
7388	6046
7388	10764
7388	2031
7388	14661
7388	16281
7388	7883
7388	15101
7388	1753
7388	284
7388	1258
7388	1096
7388	10151
7388	6703
7388	7432
7388	897
7388	9214
7388	10269
7388	10313
7388	2644
7388	446
7388	6992
7388	8161
7388	9665
7388	1591
7388	11042
7388	12997
7388	12708
7388	15714
7388	11493
7388	1915
7388	14166
7388	5650
7388	13437
7388	4877
7388	5812
7388	6659
7388	6541
7388	9827
7388	12384
7388	15057
7388	3373
7388	13888
7388	15219
7388	6208
7388	16443
7388	8936
7388	13275
7388	10926
7388	7270
7388	3986
7388	16399
7388	2149
7388	11655
3535	3535
3535	11204
3535	5768
3535	14210
3535	15390
3535	941
3535	2806
3535	14328
3535	6497
3535	13932
3535	4921
3535	13770
3535	8774
3535	48
3535	9052
3535	2482
3535	8323
3535	14779
3535	11817
3535	6046
3535	10764
3535	2031
3535	14661
3535	16281
3535	7883
3535	15101
3535	1753
3535	284
3535	1258
3535	1096
3535	10151
3535	6703
3535	7432
3535	897
3535	9214
3535	10269
3535	10313
3535	2644
3535	446
3535	6992
3535	8161
3535	9665
3535	1591
3535	11042
3535	12997
3535	12708
3535	15714
3535	11493
3535	1915
3535	14166
3535	5650
3535	13437
3535	4877
3535	5812
3535	6659
3535	6541
3535	9827
3535	12384
3535	15057
3535	3373
3535	13888
3535	15219
3535	6208
3535	16443
3535	8936
3535	13275
3535	10926
3535	7270
3535	3986
3535	16399
3535	2149
3535	11655
11204	11204
11204	5768
11204	14210
11204	15390
11204	941
11204	2806
11204	14328
11204	6497
11204	13932
11204	4921
11204	13770
11204	8774
11204	48
11204	9052
11204	2482
11204	8323
11204	14779
11204	11817
11204	6046
11204	10764
11204	2031
11204	14661
11204	16281
11204	7883
11204	15101
11204	1753
11204	284
11204	1258
11204	1096
11204	10151
11204	6703
11204	7432
11204	897
11204	9214
11204	10269
11204	10313
11204	2644
11204	446
11204	6992
11204	8161
11204	9665
11204	1591
11204	11042
11204	12997
11204	12708
11204	15714
11204	11493
11204	1915
11204	14166
11204	5650
11204	13437
11204	4877
11204	5812
11204	6659
11204	6541
11204	9827
11204	12384
11204	15057
11204	3373
11204	13888
11204	15219
11204	6208
11204	16443
11204	8936
11204	13275
11204	10926
11204	7270
11204	3986
11204	16399
11204	2149
11204	11655
5768	5768
5768	14210
5768	15390
5768	941
5768	2806
5768	14328
5768	6497
5768	13932
5768	4921
5768	13770
5768	8774
5768	48
5768	9052
5768	2482
5768	8323
5768	14779
5768	11817
5768	6046
5768	10764
5768	2031
5768	14661
5768	16281
5768	7883
5768	15101
5768	1753
5768	284
5768	1258
5768	1096
5768	10151
5768	6703
5768	7432
5768	897
5768	9214
5768	10269
5768	10313
5768	2644
5768	446
5768	6992
5768	8161
5768	9665
5768	1591
5768	11042
5768	12997
5768	12708
5768	15714
5768	11493
5768	1915
5768	14166
5768	5650
5768	13437
5768	4877
5768	5812
5768	6659
5768	6541
5768	9827
5768	12384
5768	15057
5768	3373
5768	13888
5768	15219
5768	6208
5768	16443
5768	8936
5768	13275
5768	10926
5768	7270
5768	3986
5768	16399
5768	2149
5768	11655
14210	14210
14210	15390
14210	941
14210	2806
14210	14328
14210	6497
14210	13932
14210	4921
14210	13770
14210	8774
14210	48
14210	9052
14210	2482
14210	8323
14210	14779
14210	11817
14210	6046
14210	10764
14210	2031
14210	14661
14210	16281
14210	7883
14210	15101
14210	1753
14210	284
14210	1258
14210	1096
14210	10151
14210	6703
14210	7432
14210	897
14210	9214
14210	10269
14210	10313
14210	2644
14210	446
14210	6992
14210	8161
14210	9665
14210	1591
14210	11042
14210	12997
14210	12708
14210	15714
14210	11493
14210	1915
14210	14166
14210	5650
14210	13437
14210	4877
14210	5812
14210	6659
14210	6541
14210	9827
14210	12384
14210	15057
14210	3373
14210	13888
14210	15219
14210	6208
14210	16443
14210	8936
14210	13275
14210	10926
14210	7270
14210	3986
14210	16399
14210	2149
14210	11655
15390	15390
15390	941
15390	2806
15390	14328
15390	6497
15390	13932
15390	4921
15390	13770
15390	8774
15390	48
15390	9052
15390	2482
15390	8323
15390	14779
15390	11817
15390	6046
15390	10764
15390	2031
15390	14661
15390	16281
15390	7883
15390	15101
15390	1753
15390	284
15390	1258
15390	1096
15390	10151
15390	6703
15390	7432
15390	897
15390	9214
15390	10269
15390	10313
15390	2644
15390	446
15390	6992
15390	8161
15390	9665
15390	1591
15390	11042
15390	12997
15390	12708
15390	15714
15390	11493
15390	1915
15390	14166
15390	5650
15390	13437
15390	4877
15390	5812
15390	6659
15390	6541
15390	9827
15390	12384
15390	15057
15390	3373
15390	13888
15390	15219
15390	6208
15390	16443
15390	8936
15390	13275
15390	10926
15390	7270
15390	3986
15390	16399
15390	2149
15390	11655
941	941
941	2806
941	14328
941	6497
941	13932
941	4921
941	13770
941	8774
941	48
941	9052
941	2482
941	8323
941	14779
941	11817
941	6046
941	10764
941	2031
941	14661
941	16281
941	7883
941	15101
941	1753
941	284
941	1258
941	1096
941	10151
941	6703
941	7432
941	897
941	9214
941	10269
941	10313
941	2644
941	446
941	6992
941	8161
941	9665
941	1591
941	11042
941	12997
941	12708
941	15714
941	11493
941	1915
941	14166
941	5650
941	13437
941	4877
941	5812
941	6659
941	6541
941	9827
941	12384
941	15057
941	3373
941	13888
941	15219
941	6208
941	16443
941	8936
941	13275
941	10926
941	7270
941	3986
941	16399
941	2149
941	11655
2806	2806
2806	14328
2806	6497
2806	13932
2806	4921
2806	13770
2806	8774
2806	48
2806	9052
2806	2482
2806	8323
2806	14779
2806	11817
2806	6046
2806	10764
2806	2031
2806	14661
2806	16281
2806	7883
2806	15101
2806	1753
2806	284
2806	1258
2806	1096
2806	10151
2806	6703
2806	7432
2806	897
2806	9214
2806	10269
2806	10313
2806	2644
2806	446
2806	6992
2806	8161
2806	9665
2806	1591
2806	11042
2806	12997
2806	12708
2806	15714
2806	11493
2806	1915
2806	14166
2806	5650
2806	13437
2806	4877
2806	5812
2806	6659
2806	6541
2806	9827
2806	12384
2806	15057
2806	3373
2806	13888
2806	15219
2806	6208
2806	16443
2806	8936
2806	13275
2806	10926
2806	7270
2806	3986
2806	16399
2806	2149
2806	11655
14328	14328
14328	6497
14328	13932
14328	4921
14328	13770
14328	8774
14328	48
14328	9052
14328	2482
14328	8323
14328	14779
14328	11817
14328	6046
14328	10764
14328	2031
14328	14661
14328	16281
14328	7883
14328	15101
14328	1753
14328	284
14328	1258
14328	1096
14328	10151
14328	6703
14328	7432
14328	897
14328	9214
14328	10269
14328	10313
14328	2644
14328	446
14328	6992
14328	8161
14328	9665
14328	1591
14328	11042
14328	12997
14328	12708
14328	15714
14328	11493
14328	1915
14328	14166
14328	5650
14328	13437
14328	4877
14328	5812
14328	6659
14328	6541
14328	9827
14328	12384
14328	15057
14328	3373
14328	13888
14328	15219
14328	6208
14328	16443
14328	8936
14328	13275
14328	10926
14328	7270
14328	3986
14328	16399
14328	2149
14328	11655
6497	6497
6497	13932
6497	4921
6497	13770
6497	8774
6497	48
6497	9052
6497	2482
6497	8323
6497	14779
6497	11817
6497	6046
6497	10764
6497	2031
6497	14661
6497	16281
6497	7883
6497	15101
6497	1753
6497	284
6497	1258
6497	1096
6497	10151
6497	6703
6497	7432
6497	897
6497	9214
6497	10269
6497	10313
6497	2644
6497	446
6497	6992
6497	8161
6497	9665
6497	1591
6497	11042
6497	12997
6497	12708
6497	15714
6497	11493
6497	1915
6497	14166
6497	5650
6497	13437
6497	4877
6497	5812
6497	6659
6497	6541
6497	9827
6497	12384
6497	15057
6497	3373
6497	13888
6497	15219
6497	6208
6497	16443
6497	8936
6497	13275
6497	10926
6497	7270
6497	3986
6497	16399
6497	2149
6497	11655
13932	13932
13932	4921
13932	13770
13932	8774
13932	48
13932	9052
13932	2482
13932	8323
13932	14779
13932	11817
13932	6046
13932	10764
13932	2031
13932	14661
13932	16281
13932	7883
13932	15101
13932	1753
13932	284
13932	1258
13932	1096
13932	10151
13932	6703
13932	7432
13932	897
13932	9214
13932	10269
13932	10313
13932	2644
13932	446
13932	6992
13932	8161
13932	9665
13932	1591
13932	11042
13932	12997
13932	12708
13932	15714
13932	11493
13932	1915
13932	14166
13932	5650
13932	13437
13932	4877
13932	5812
13932	6659
13932	6541
13932	9827
13932	12384
13932	15057
13932	3373
13932	13888
13932	15219
13932	6208
13932	16443
13932	8936
13932	13275
13932	10926
13932	7270
13932	3986
13932	16399
13932	2149
13932	11655
4921	4921
4921	13770
4921	8774
4921	48
4921	9052
4921	2482
4921	8323
4921	14779
4921	11817
4921	6046
4921	10764
4921	2031
4921	14661
4921	16281
4921	7883
4921	15101
4921	1753
4921	284
4921	1258
4921	1096
4921	10151
4921	6703
4921	7432
4921	897
4921	9214
4921	10269
4921	10313
4921	2644
4921	446
4921	6992
4921	8161
4921	9665
4921	1591
4921	11042
4921	12997
4921	12708
4921	15714
4921	11493
4921	1915
4921	14166
4921	5650
4921	13437
4921	4877
4921	5812
4921	6659
4921	6541
4921	9827
4921	12384
4921	15057
4921	3373
4921	13888
4921	15219
4921	6208
4921	16443
4921	8936
4921	13275
4921	10926
4921	7270
4921	3986
4921	16399
4921	2149
4921	11655
13770	13770
13770	8774
13770	48
13770	9052
13770	2482
13770	8323
13770	14779
13770	11817
13770	6046
13770	10764
13770	2031
13770	14661
13770	16281
13770	7883
13770	15101
13770	1753
13770	284
13770	1258
13770	1096
13770	10151
13770	6703
13770	7432
13770	897
13770	9214
13770	10269
13770	10313
13770	2644
13770	446
13770	6992
13770	8161
13770	9665
13770	1591
13770	11042
13770	12997
13770	12708
13770	15714
13770	11493
13770	1915
13770	14166
13770	5650
13770	13437
13770	4877
13770	5812
13770	6659
13770	6541
13770	9827
13770	12384
13770	15057
13770	3373
13770	13888
13770	15219
13770	6208
13770	16443
13770	8936
13770	13275
13770	10926
13770	7270
13770	3986
13770	16399
13770	2149
13770	11655
8774	8774
8774	48
8774	9052
8774	2482
8774	8323
8774	14779
8774	11817
8774	6046
8774	10764
8774	2031
8774	14661
8774	16281
8774	7883
8774	15101
8774	1753
8774	284
8774	1258
8774	1096
8774	10151
8774	6703
8774	7432
8774	897
8774	9214
8774	10269
8774	10313
8774	2644
8774	446
8774	6992
8774	8161
8774	9665
8774	1591
8774	11042
8774	12997
8774	12708
8774	15714
8774	11493
8774	1915
8774	14166
8774	5650
8774	13437
8774	4877
8774	5812
8774	6659
8774	6541
8774	9827
8774	12384
8774	15057
8774	3373
8774	13888
8774	15219
8774	6208
8774	16443
8774	8936
8774	13275
8774	10926
8774	7270
8774	3986
8774	16399
8774	2149
8774	11655
48	48
48	9052
48	2482
48	8323
48	14779
48	11817
48	6046
48	10764
48	2031
48	14661
48	16281
48	7883
48	15101
48	1753
48	284
48	1258
48	1096
48	10151
48	6703
48	7432
48	897
48	9214
48	10269
48	10313
48	2644
48	446
48	6992
48	8161
48	9665
48	1591
48	11042
48	12997
48	12708
48	15714
48	11493
48	1915
48	14166
48	5650
48	13437
48	4877
48	5812
48	6659
48	6541
48	9827
48	12384
48	15057
48	3373
48	13888
48	15219
48	6208
48	16443
48	8936
48	13275
48	10926
48	7270
48	3986
48	16399
48	2149
48	11655
9052	9052
9052	2482
9052	8323
9052	14779
9052	11817
9052	6046
9052	10764
9052	2031
9052	14661
9052	16281
9052	7883
9052	15101
9052	1753
9052	284
9052	1258
9052	1096
9052	10151
9052	6703
9052	7432
9052	897
9052	9214
9052	10269
9052	10313
9052	2644
9052	446
9052	6992
9052	8161
9052	9665
9052	1591
9052	11042
9052	12997
9052	12708
9052	15714
9052	11493
9052	1915
9052	14166
9052	5650
9052	13437
9052	4877
9052	5812
9052	6659
9052	6541
9052	9827
9052	12384
9052	15057
9052	3373
9052	13888
9052	15219
9052	6208
9052	16443
9052	8936
9052	13275
9052	10926
9052	7270
9052	3986
9052	16399
9052	2149
9052	11655
2482	2482
2482	8323
2482	14779
2482	11817
2482	6046
2482	10764
2482	2031
2482	14661
2482	16281
2482	7883
2482	15101
2482	1753
2482	284
2482	1258
2482	1096
2482	10151
2482	6703
2482	7432
2482	897
2482	9214
2482	10269
2482	10313
2482	2644
2482	446
2482	6992
2482	8161
2482	9665
2482	1591
2482	11042
2482	12997
2482	12708
2482	15714
2482	11493
2482	1915
2482	14166
2482	5650
2482	13437
2482	4877
2482	5812
2482	6659
2482	6541
2482	9827
2482	12384
2482	15057
2482	3373
2482	13888
2482	15219
2482	6208
2482	16443
2482	8936
2482	13275
2482	10926
2482	7270
2482	3986
2482	16399
2482	2149
2482	11655
8323	8323
8323	14779
8323	11817
8323	6046
8323	10764
8323	2031
8323	14661
8323	16281
8323	7883
8323	15101
8323	1753
8323	284
8323	1258
8323	1096
8323	10151
8323	6703
8323	7432
8323	897
8323	9214
8323	10269
8323	10313
8323	2644
8323	446
8323	6992
8323	8161
8323	9665
8323	1591
8323	11042
8323	12997
8323	12708
8323	15714
8323	11493
8323	1915
8323	14166
8323	5650
8323	13437
8323	4877
8323	5812
8323	6659
8323	6541
8323	9827
8323	12384
8323	15057
8323	3373
8323	13888
8323	15219
8323	6208
8323	16443
8323	8936
8323	13275
8323	10926
8323	7270
8323	3986
8323	16399
8323	2149
8323	11655
14779	14779
14779	11817
14779	6046
14779	10764
14779	2031
14779	14661
14779	16281
14779	7883
14779	15101
14779	1753
14779	284
14779	1258
14779	1096
14779	10151
14779	6703
14779	7432
14779	897
14779	9214
14779	10269
14779	10313
14779	2644
14779	446
14779	6992
14779	8161
14779	9665
14779	1591
14779	11042
14779	12997
14779	12708
14779	15714
14779	11493
14779	1915
14779	14166
14779	5650
14779	13437
14779	4877
14779	5812
14779	6659
14779	6541
14779	9827
14779	12384
14779	15057
14779	3373
14779	13888
14779	15219
14779	6208
14779	16443
14779	8936
14779	13275
14779	10926
14779	7270
14779	3986
14779	16399
14779	2149
14779	11655
11817	11817
11817	6046
11817	10764
11817	2031
11817	14661
11817	16281
11817	7883
11817	15101
11817	1753
11817	284
11817	1258
11817	1096
11817	10151
11817	6703
11817	7432
11817	897
11817	9214
11817	10269
11817	10313
11817	2644
11817	446
11817	6992
11817	8161
11817	9665
11817	1591
11817	11042
11817	12997
11817	12708
11817	15714
11817	11493
11817	1915
11817	14166
11817	5650
11817	13437
11817	4877
11817	5812
11817	6659
11817	6541
11817	9827
11817	12384
11817	15057
11817	3373
11817	13888
11817	15219
11817	6208
11817	16443
11817	8936
11817	13275
11817	10926
11817	7270
11817	3986
11817	16399
11817	2149
11817	11655
6046	6046
6046	10764
6046	2031
6046	14661
6046	16281
6046	7883
6046	15101
6046	1753
6046	284
6046	1258
6046	1096
6046	10151
6046	6703
6046	7432
6046	897
6046	9214
6046	10269
6046	10313
6046	2644
6046	446
6046	6992
6046	8161
6046	9665
6046	1591
6046	11042
6046	12997
6046	12708
6046	15714
6046	11493
6046	1915
6046	14166
6046	5650
6046	13437
6046	4877
6046	5812
6046	6659
6046	6541
6046	9827
6046	12384
6046	15057
6046	3373
6046	13888
6046	15219
6046	6208
6046	16443
6046	8936
6046	13275
6046	10926
6046	7270
6046	3986
6046	16399
6046	2149
6046	11655
10764	10764
10764	2031
10764	14661
10764	16281
10764	7883
10764	15101
10764	1753
10764	284
10764	1258
10764	1096
10764	10151
10764	6703
10764	7432
10764	897
10764	9214
10764	10269
10764	10313
10764	2644
10764	446
10764	6992
10764	8161
10764	9665
10764	1591
10764	11042
10764	12997
10764	12708
10764	15714
10764	11493
10764	1915
10764	14166
10764	5650
10764	13437
10764	4877
10764	5812
10764	6659
10764	6541
10764	9827
10764	12384
10764	15057
10764	3373
10764	13888
10764	15219
10764	6208
10764	16443
10764	8936
10764	13275
10764	10926
10764	7270
10764	3986
10764	16399
10764	2149
10764	11655
2031	2031
2031	14661
2031	16281
2031	7883
2031	15101
2031	1753
2031	284
2031	1258
2031	1096
2031	10151
2031	6703
2031	7432
2031	897
2031	9214
2031	10269
2031	10313
2031	2644
2031	446
2031	6992
2031	8161
2031	9665
2031	1591
2031	11042
2031	12997
2031	12708
2031	15714
2031	11493
2031	1915
2031	14166
2031	5650
2031	13437
2031	4877
2031	5812
2031	6659
2031	6541
2031	9827
2031	12384
2031	15057
2031	3373
2031	13888
2031	15219
2031	6208
2031	16443
2031	8936
2031	13275
2031	10926
2031	7270
2031	3986
2031	16399
2031	2149
2031	11655
14661	14661
14661	16281
14661	7883
14661	15101
14661	1753
14661	284
14661	1258
14661	1096
14661	10151
14661	6703
14661	7432
14661	897
14661	9214
14661	10269
14661	10313
14661	2644
14661	446
14661	6992
14661	8161
14661	9665
14661	1591
14661	11042
14661	12997
14661	12708
14661	15714
14661	11493
14661	1915
14661	14166
14661	5650
14661	13437
14661	4877
14661	5812
14661	6659
14661	6541
14661	9827
14661	12384
14661	15057
14661	3373
14661	13888
14661	15219
14661	6208
14661	16443
14661	8936
14661	13275
14661	10926
14661	7270
14661	3986
14661	16399
14661	2149
14661	11655
16281	16281
16281	7883
16281	15101
16281	1753
16281	284
16281	1258
16281	1096
16281	10151
16281	6703
16281	7432
16281	897
16281	9214
16281	10269
16281	10313
16281	2644
16281	446
16281	6992
16281	8161
16281	9665
16281	1591
16281	11042
16281	12997
16281	12708
16281	15714
16281	11493
16281	1915
16281	14166
16281	5650
16281	13437
16281	4877
16281	5812
16281	6659
16281	6541
16281	9827
16281	12384
16281	15057
16281	3373
16281	13888
16281	15219
16281	6208
16281	16443
16281	8936
16281	13275
16281	10926
16281	7270
16281	3986
16281	16399
16281	2149
